room,occupancy,sample,distance_cm,norm_cc
sim1,empty,0,106.2507089241034,0.00012983044735926546
sim1,empty,0,106.60487906588823,0.0003087017807646895
sim1,empty,0,106.95904920767305,0.0013567339171150633
sim1,empty,0,107.31321934945787,0.0007443136877308479
sim1,empty,0,107.66738949124269,0.0012467729122645755
sim1,empty,0,108.02155963302752,0.00023808408843560124
sim1,empty,0,108.37572977481234,0.0
sim1,empty,0,108.72989991659716,0.000611968876671547
sim1,empty,0,109.08407005838198,0.0012393516358216194
sim1,empty,0,109.4382402001668,0.0013162063512957858
sim1,empty,0,109.79241034195162,0.0011485413297403634
sim1,empty,0,110.14658048373644,0.0005966992863602428
sim1,empty,0,110.50075062552126,0.0007348435556575815
sim1,empty,0,110.85492076730608,0.0006466033410492404
sim1,empty,0,111.2090909090909,0.0020871332932826127
sim1,empty,0,111.56326105087572,0.0008809026464796632
sim1,empty,0,111.91743119266054,0.001583056236694893
sim1,empty,0,112.27160133444536,0.0007561254598125843
sim1,empty,0,112.62577147623018,0.0015491077528411662
sim1,empty,0,112.979941618015,0.000410445380962635
sim1,empty,0,113.33411175979982,0.0006196826795080773
sim1,empty,0,113.68828190158465,0.0008389074126254366
sim1,empty,0,114.04245204336947,0.0004612676992440855
sim1,empty,0,114.39662218515429,0.0006283970925939778
sim1,empty,0,114.7507923269391,0.0008043004848834309
sim1,empty,0,115.10496246872393,0.0006641673780576141
sim1,empty,0,115.45913261050875,0.0013119972238387224
sim1,empty,0,115.81330275229357,0.0012819493877334952
sim1,empty,0,116.16747289407839,0.00023782034087689737
sim1,empty,0,116.5216430358632,0.0013634784876001838
sim1,empty,0,116.87581317764803,0.0008145975563700089
sim1,empty,0,117.22998331943285,0.0005596022516868373
sim1,empty,0,117.58415346121767,0.0007424664791952574
sim1,empty,0,117.93832360300249,0.0013659084502429474
sim1,empty,0,118.29249374478731,0.0009760127725338169
sim1,empty,0,118.64666388657213,0.0005793892146218081
sim1,empty,0,119.00083402835696,0.0006315354341033517
sim1,empty,0,119.35500417014178,0.0001944087124570355
sim1,empty,0,119.7091743119266,0.001604235031039653
sim1,empty,0,120.06334445371142,0.0003520238852610751
sim1,empty,0,120.41751459549624,0.0004333697649174671
sim1,empty,0,120.77168473728106,0.0004726417241598831
sim1,empty,0,121.12585487906588,0.000814344720303579
sim1,empty,0,121.4800250208507,0.0011135780815620007
sim1,empty,0,121.83419516263552,0.0006998459964691122
sim1,empty,0,122.18836530442034,0.0009239402378660819
sim1,empty,0,122.54253544620516,0.0007409517224414297
sim1,empty,0,122.89670558798998,0.001262230388629723
sim1,empty,0,123.2508757297748,0.001025944127245394
sim1,empty,0,123.60504587155962,0.0002402390934442281
sim1,empty,0,123.95921601334445,0.0012454680321888289
sim1,empty,0,124.31338615512927,0.001001016783876886
sim1,empty,0,124.66755629691409,0.0016547285059080419
sim1,empty,0,125.0217264386989,0.000651865936313102
sim1,empty,0,125.37589658048373,0.0006597352016299079
sim1,empty,0,125.73006672226855,0.0006133262953991531
sim1,empty,0,126.08423686405337,0.00021941121683572166
sim1,empty,0,126.43840700583819,0.00046306103436023446
sim1,empty,0,126.792577147623,0.001298072736503533
sim1,empty,0,127.14674728940783,0.0012858360637365046
sim1,empty,0,127.50091743119265,0.0
sim1,empty,0,127.85508757297747,0.0014085285176409202
sim1,empty,0,128.2092577147623,0.000908343547528245
sim1,empty,0,128.5634278565471,0.001045360983764715
sim1,empty,0,128.91759799833193,0.0007290520471095229
sim1,empty,0,129.27176814011676,0.0009045046868990502
sim1,empty,0,129.62593828190157,0.0007625692387081457
sim1,empty,0,129.98010842368637,0.0007770538219908035
sim1,empty,0,130.3342785654712,0.0005139776927442405
sim1,empty,0,130.68844870725604,0.001078376942580771
sim1,empty,0,131.04261884904088,0.0007801224288851382
sim1,empty,0,131.39678899082568,0.0009260023607675035
sim1,empty,0,131.7509591326105,0.0009506480872258278
sim1,empty,0,132.10512927439532,0.0006879125756049959
sim1,empty,0,132.45929941618016,0.0006639663537518512
sim1,empty,0,132.81346955796496,0.0003071495074027864
sim1,empty,0,133.16763969974977,0.0009172455137044409
sim1,empty,0,133.5218098415346,0.0009712673451300139
sim1,empty,0,133.87597998331944,0.0006242741752303181
sim1,empty,0,134.23015012510425,0.0001629479681903253
sim1,empty,0,134.58432026688905,0.0013844859924001182
sim1,empty,0,134.93849040867389,0.0006947905421776012
sim1,empty,0,135.29266055045872,0.0007999978516305894
sim1,empty,0,135.64683069224353,0.0006508911765859014
sim1,empty,0,136.00100083402833,0.0007248760901575669
sim1,empty,0,136.35517097581317,0.00036342445713658455
sim1,empty,0,136.709341117598,0.0002446816772666092
sim1,empty,0,137.0635112593828,0.00043161076999805796
sim1,empty,0,137.4176814011676,0.001622490940791884
sim1,empty,0,137.77185154295245,0.0012410058721834137
sim1,empty,0,138.12602168473728,0.0015965158428699279
sim1,empty,0,138.4801918265221,0.0006587795326238531
sim1,empty,0,138.8343619683069,0.0
sim1,empty,0,139.18853211009173,0.00020835865345438485
sim1,empty,0,139.54270225187656,0.0
sim1,empty,0,139.89687239366137,0.0011546234217487967
sim1,empty,0,140.25104253544617,0.0013679668074599374
sim1,empty,0,140.605212677231,0.0009167961861232868
sim1,empty,0,140.95938281901584,0.0009222734965269647
sim1,empty,0,141.31355296080065,0.0008141606884331077
sim1,empty,0,141.66772310258548,0.0009561224624844055
sim1,empty,0,142.0218932443703,0.0011831836637238944
sim1,empty,0,142.37606338615512,0.00048062311909754515
sim1,empty,0,142.73023352793996,0.0006758909186577648
sim1,empty,0,143.08440366972476,0.0007865209220470815
sim1,empty,0,143.43857381150957,0.0002484813114158929
sim1,empty,0,143.7927439532944,0.00044270213215984747
sim1,empty,0,144.14691409507924,0.0009600782540651716
sim1,empty,0,144.50108423686405,0.0010588615087617588
sim1,empty,0,144.85525437864885,0.0
sim1,empty,0,145.20942452043369,0.0011397178492665552
sim1,empty,0,145.56359466221852,0.0009012352246414434
sim1,empty,0,145.91776480400333,0.0012775441323928582
sim1,empty,0,146.27193494578813,0.0008903783148018242
sim1,empty,0,146.62610508757297,0.001287873955892613
sim1,empty,0,146.9802752293578,0.0002835299825824255
sim1,empty,0,147.3344453711426,0.0006942898283262965
sim1,empty,0,147.6886155129274,0.00047048542349437285
sim1,empty,0,148.04278565471225,0.0007888475926670173
sim1,empty,0,148.39695579649708,0.0013876113630777592
sim1,empty,0,148.7511259382819,0.0015539813676898107
sim1,empty,0,149.1052960800667,0.0010644560245921277
sim1,empty,0,149.45946622185153,0.0006076848808340738
sim1,empty,0,149.81363636363636,0.0010466793777445262
sim1,empty,0,150.16780650542117,0.0009700178237032902
sim1,empty,0,150.52197664720597,0.0015983780673797373
sim1,empty,0,150.8761467889908,0.0011542098833022749
sim1,empty,0,151.23031693077564,3.1960349601116325e-05
sim1,empty,0,151.58448707256045,0.0009310775860876873
sim1,empty,0,151.93865721434526,0.0008932856175740167
sim1,empty,0,152.2928273561301,0.0004613552866418393
sim1,empty,0,152.64699749791492,0.0011183912701742255
sim1,empty,0,153.00116763969973,0.0008095672355898166
sim1,empty,0,153.35533778148456,0.0008498611963627401
sim1,empty,0,153.70950792326937,0.0013781928053976647
sim1,empty,0,154.0636780650542,0.001058232614117274
sim1,empty,0,154.41784820683904,0.001042097182247103
sim1,empty,0,154.77201834862385,0.0009928616461983447
sim1,empty,0,155.12618849040865,0.0014425743982456735
sim1,empty,0,155.4803586321935,0.0004114231318652878
sim1,empty,0,155.83452877397832,0.00135686490341996
sim1,empty,0,156.18869891576313,0.0008118847065388151
sim1,empty,0,156.54286905754793,0.0013421651493131443
sim1,empty,0,156.89703919933277,0.0013777034204500035
sim1,empty,0,157.2512093411176,0.0009164624100597737
sim1,empty,0,157.6053794829024,0.0007084232611559001
sim1,empty,0,157.9595496246872,0.0012379496000500386
sim1,empty,0,158.31371976647205,0.0011136966562020055
sim1,empty,0,158.66788990825688,0.00022134349847941046
sim1,empty,0,159.0220600500417,0.000694087167369489
sim1,empty,0,159.3762301918265,0.0007262004324920763
sim1,empty,0,159.73040033361133,0.0014025110596003298
sim1,empty,0,160.08457047539616,0.0014152482133509203
sim1,empty,0,160.43874061718097,0.0005110969534290626
sim1,empty,0,160.79291075896577,0.0005906065163106121
sim1,empty,0,161.1470809007506,0.0002811589234884682
sim1,empty,0,161.50125104253544,0.0011013445305965317
sim1,empty,0,161.85542118432025,0.0012594105254065961
sim1,empty,0,162.20959132610508,0.0014848227173296746
sim1,empty,0,162.5637614678899,0.00036527503521942544
sim1,empty,0,162.91793160967472,0.0011880621388410477
sim1,empty,0,163.27210175145953,0.0007549818795774421
sim1,empty,0,163.62627189324436,0.0004989604842313307
sim1,empty,0,163.98044203502917,0.0010240351192038666
sim1,empty,0,164.334612176814,0.0006313141384627186
sim1,empty,0,164.6887823185988,0.0012245637236984051
sim1,empty,0,165.04295246038365,0.001090256315115222
sim1,empty,0,165.39712260216845,0.0014261631687870163
sim1,empty,0,165.7512927439533,0.0008617964567420393
sim1,empty,0,166.1054628857381,0.0003393720233618167
sim1,empty,0,166.45963302752293,0.0006641986406239842
sim1,empty,0,166.81380316930773,0.0014507333515264638
sim1,empty,0,167.16797331109257,0.0005070096488303044
sim1,empty,0,167.52214345287737,0.0007464416949712811
sim1,empty,0,167.8763135946622,0.0013889654165086225
sim1,empty,0,168.230483736447,0.0007968521798137686
sim1,empty,0,168.58465387823185,0.0015983243128136412
sim1,empty,0,168.93882402001665,0.0012193252380759926
sim1,empty,0,169.2929941618015,0.0008193169762153445
sim1,empty,0,169.6471643035863,0.0010459241452436359
sim1,empty,0,170.00133444537113,0.0009262163479289668
sim1,empty,0,170.35550458715596,0.0011483309824755713
sim1,empty,0,170.70967472894077,0.0012768897647790131
sim1,empty,0,171.0638448707256,0.0009634703304769414
sim1,empty,0,171.4180150125104,0.001305394817792843
sim1,empty,0,171.77218515429524,0.0009021003363445055
sim1,empty,0,172.12635529608005,0.00114434588378584
sim1,empty,0,172.48052543786488,0.0024458266991375702
sim1,empty,0,172.8346955796497,0.000927226662998248
sim1,empty,0,173.18886572143452,0.0014093548001910914
sim1,empty,0,173.54303586321933,0.0019002909101779003
sim1,empty,0,173.89720600500416,0.002130734883452815
sim1,empty,0,174.25137614678897,0.0010966528110245277
sim1,empty,0,174.6055462885738,0.0023380909334077076
sim1,empty,0,174.9597164303586,0.0023961363188616585
sim1,empty,0,175.31388657214345,0.002067061475452022
sim1,empty,0,175.66805671392825,0.002063194325199103
sim1,empty,0,176.0222268557131,0.0023211109259470486
sim1,empty,0,176.3763969974979,0.0017591587364755397
sim1,empty,0,176.73056713928273,0.0021391986002551626
sim1,empty,0,177.08473728106753,0.0017653353765724419
sim1,empty,0,177.43890742285237,0.0023232700126374797
sim1,empty,0,177.79307756463717,0.0022606902796708656
sim1,empty,0,178.147247706422,0.002885030977555605
sim1,empty,0,178.5014178482068,0.0019297545472523683
sim1,empty,0,178.85558798999165,0.002114918692954524
sim1,empty,0,179.20975813177645,0.0033699306567065517
sim1,empty,0,179.5639282735613,0.0032900500989783707
sim1,empty,0,179.9180984153461,0.0036183057352774054
sim1,empty,0,180.27226855713093,0.0027408044551767005
sim1,empty,0,180.62643869891573,0.004501156517500195
sim1,empty,0,180.98060884070057,0.00400372171791223
sim1,empty,0,181.33477898248537,0.003521354811613391
sim1,empty,0,181.6889491242702,0.004814627440424755
sim1,empty,0,182.04311926605504,0.003938918127842168
sim1,empty,0,182.39728940783985,0.004864409778970459
sim1,empty,0,182.75145954962468,0.004085361814996678
sim1,empty,0,183.1056296914095,0.005160055894294842
sim1,empty,0,183.45979983319432,0.00500719253833413
sim1,empty,0,183.81396997497913,0.005569990912438629
sim1,empty,0,184.16814011676396,0.004675079891662212
sim1,empty,0,184.52231025854877,0.006572342335655854
sim1,empty,0,184.8764804003336,0.005665627843284908
sim1,empty,0,185.2306505421184,0.00652666258217524
sim1,empty,0,185.58482068390325,0.007515730160798151
sim1,empty,0,185.93899082568805,0.008673532382950483
sim1,empty,0,186.2931609674729,0.008598298549647282
sim1,empty,0,186.6473311092577,0.006834462847842837
sim1,empty,0,187.00150125104253,0.008669412353712165
sim1,empty,0,187.35567139282733,0.008763560207080927
sim1,empty,0,187.70984153461217,0.008595585188160114
sim1,empty,0,188.06401167639697,0.010812110548113135
sim1,empty,0,188.4181818181818,0.009772098795449265
sim1,empty,0,188.7723519599666,0.009210606351884714
sim1,empty,0,189.12652210175145,0.01040862604618008
sim1,empty,0,189.48069224353625,0.012859215838661269
sim1,empty,0,189.8348623853211,0.010168970397086988
sim1,empty,0,190.1890325271059,0.012413892095045233
sim1,empty,0,190.54320266889073,0.010016362876322321
sim1,empty,0,190.89737281067553,0.014042832545678082
sim1,empty,0,191.25154295246037,0.010490487736889174
sim1,empty,0,191.60571309424517,0.01223345356375752
sim1,empty,0,191.95988323603,0.014542855909189247
sim1,empty,0,192.31405337781482,0.01458939895061575
sim1,empty,0,192.66822351959965,0.01976213202871308
sim1,empty,0,193.02239366138448,0.018799085880003435
sim1,empty,0,193.3765638031693,0.014223643436963437
sim1,empty,0,193.73073394495412,0.02086299887463324
sim1,empty,0,194.08490408673893,0.014824134902787053
sim1,empty,0,194.43907422852376,0.014036732055480628
sim1,empty,0,194.79324437030857,0.015605715690692456
sim1,empty,0,195.1474145120934,0.019631026553425447
sim1,empty,0,195.5015846538782,0.020966683265932432
sim1,empty,0,195.85575479566305,0.01494088233163732
sim1,empty,0,196.20992493744785,0.022710523237615285
sim1,empty,0,196.5640950792327,0.021136183262107262
sim1,empty,0,196.9182652210175,0.023972841514427357
sim1,empty,0,197.27243536280233,0.021422406647265604
sim1,empty,0,197.62660550458713,0.026012782249946027
sim1,empty,0,197.98077564637197,0.025548592679075218
sim1,empty,0,198.33494578815677,0.021243795566366717
sim1,empty,0,198.6891159299416,0.030536086930529914
sim1,empty,0,199.0432860717264,0.02715349190794237
sim1,empty,0,199.39745621351125,0.02929937448028887
sim1,empty,0,199.75162635529605,0.031825795251015955
sim1,empty,0,200.1057964970809,0.025542755933055196
sim1,empty,0,200.4599666388657,0.028039949211583922
sim1,empty,0,200.81413678065053,0.026700278581290832
sim1,empty,0,201.16830692243533,0.02657497124536552
sim1,empty,0,201.52247706422017,0.03171365350647867
sim1,empty,0,201.87664720600498,0.03260139221988065
sim1,empty,0,202.2308173477898,0.036876172570236856
sim1,empty,0,202.58498748957462,0.03812710724522615
sim1,empty,0,202.93915763135945,0.03215298853066557
sim1,empty,0,203.29332777314426,0.03041336849828879
sim1,empty,0,203.6474979149291,0.047667741421547664
sim1,empty,0,204.00166805671392,0.04339023097411764
sim1,empty,0,204.35583819849873,0.03450387278255698
sim1,empty,0,204.71000834028357,0.03263052796865644
sim1,empty,0,205.06417848206837,0.03417693406563783
sim1,empty,0,205.4183486238532,0.03797003553925628
sim1,empty,0,205.772518765638,0.0421170672687618
sim1,empty,0,206.12668890742285,0.0419661042718382
sim1,empty,0,206.48085904920765,0.039982353407991694
sim1,empty,0,206.8350291909925,0.036683367876010224
sim1,empty,0,207.1891993327773,0.04080469242211666
sim1,empty,0,207.54336947456213,0.03768538271748223
sim1,empty,0,207.89753961634693,0.04028790241661746
sim1,empty,0,208.25170975813177,0.03959917045759053
sim1,empty,0,208.60587989991657,0.0435203451092815
sim1,empty,0,208.9600500417014,0.031797663866609684
sim1,empty,0,209.3142201834862,0.03972626536064135
sim1,empty,0,209.66839032527105,0.040232361728127074
sim1,empty,0,210.02256046705585,0.036131268312166294
sim1,empty,0,210.3767306088407,0.040746067157246144
sim1,empty,0,210.7309007506255,0.0368337370989428
sim1,empty,0,211.08507089241033,0.03790292565085872
sim1,empty,0,211.43924103419513,0.04086888759598917
sim1,empty,0,211.79341117597997,0.041047812031046474
sim1,empty,0,212.14758131776478,0.03931438013722437
sim1,empty,0,212.5017514595496,0.04715265002135719
sim1,empty,0,212.85592160133442,0.04364371441989547
sim1,empty,0,213.21009174311925,0.043417613067084006
sim1,empty,0,213.56426188490406,0.04341652883841919
sim1,empty,0,213.9184320266889,0.03780691135832159
sim1,empty,0,214.2726021684737,0.03728164746336342
sim1,empty,0,214.62677231025853,0.04556826836471638
sim1,empty,0,214.98094245204334,0.03939248977772159
sim1,empty,0,215.33511259382817,0.032226785700242906
sim1,empty,0,215.689282735613,0.03091450793631275
sim1,empty,0,216.0434528773978,0.041850419003709116
sim1,empty,0,216.39762301918265,0.03705639271916256
sim1,empty,0,216.75179316096745,0.04072427454393585
sim1,empty,0,217.1059633027523,0.03668879619923961
sim1,empty,0,217.4601334445371,0.03820422793053461
sim1,empty,0,217.81430358632193,0.03819831196081678
sim1,empty,0,218.16847372810673,0.0327136232208263
sim1,empty,0,218.52264386989157,0.038101257595884966
sim1,empty,0,218.87681401167637,0.04168242271446951
sim1,empty,0,219.2309841534612,0.03998012975645109
sim1,empty,0,219.585154295246,0.02882034158508578
sim1,empty,0,219.93932443703085,0.030403307137258473
